1,27 Sep 2015,06:26:24,0.761881604153,https://www.ammado.com/community/169636,200,OK,46009,0.761881,0.698033,default_timer,1520 Donations
1,27 Sep 2015,06:41:23,900.49396905,https://www.ammado.com/community/159441,200,OK,48979,0.502585,0.439145,default_timer,1688 Donations
1,27 Sep 2015,06:56:23,1800.51819587,https://www.ammado.com/community/169636,200,OK,46008,0.535884,0.477191,default_timer,1523 Donations
1,27 Sep 2015,07:11:23,2700.51024,https://www.ammado.com/community/159441,200,OK,48980,0.537091,0.479755,default_timer,1689 Donations
1,27 Sep 2015,07:26:23,3600.46327529,https://www.ammado.com/community/169636,200,OK,46008,0.500007,0.447169,default_timer,1524 Donations
1,27 Sep 2015,07:41:23,4500.5139134,https://www.ammado.com/community/159441,200,OK,48980,0.560974,0.495698,default_timer,1691 Donations
1,27 Sep 2015,07:56:23,5400.47641797,https://www.ammado.com/community/169636,200,OK,46009,0.532727,0.473999,default_timer,1527 Donations
1,27 Sep 2015,08:11:26,6303.27529251,https://www.ammado.com/community/159441,200,OK,48980,3.340727,2.049472,default_timer,1693 Donations
1,27 Sep 2015,08:26:25,7201.88917713,https://www.ammado.com/community/169636,200,OK,46008,1.964019,1.584751,default_timer,1529 Donations
1,27 Sep 2015,08:41:23,8100.50411649,https://www.ammado.com/community/159441,200,OK,48980,0.590815,0.478212,default_timer,1697 Donations
1,27 Sep 2015,08:56:24,9000.5310129,https://www.ammado.com/community/169636,200,OK,46009,0.627343,0.493231,default_timer,1535 Donations
1,27 Sep 2015,09:11:24,9900.57129712,https://www.ammado.com/community/159441,200,OK,48980,0.677176,0.506616,default_timer,1698 Donations
1,27 Sep 2015,09:26:24,10800.8310371,https://www.ammado.com/community/169636,200,OK,46009,0.946962,0.822913,default_timer,1537 Donations
1,27 Sep 2015,09:41:24,11700.534046,https://www.ammado.com/community/159441,200,OK,48980,0.659114,0.518407,default_timer,1701 Donations
1,27 Sep 2015,09:56:24,12600.5121651,https://www.ammado.com/community/169636,200,OK,46009,0.647403,0.484210,default_timer,1540 Donations
1,27 Sep 2015,10:11:24,13500.5012507,https://www.ammado.com/community/159441,200,OK,48980,0.646684,0.516063,default_timer,1704 Donations
1,27 Sep 2015,10:26:24,14400.4589833,https://www.ammado.com/community/169636,200,OK,46009,0.613209,0.488807,default_timer,1542 Donations
1,27 Sep 2015,10:41:24,15300.4757635,https://www.ammado.com/community/159441,200,OK,48980,0.639525,0.510960,default_timer,1707 Donations
1,27 Sep 2015,10:56:24,16200.4659046,https://www.ammado.com/community/169636,200,OK,46008,0.638700,0.512700,default_timer,1545 Donations
1,27 Sep 2015,11:11:24,17100.4861075,https://www.ammado.com/community/159441,200,OK,48980,0.668617,0.499005,default_timer,1710 Donations
1,27 Sep 2015,11:26:24,18000.4355515,https://www.ammado.com/community/169636,200,OK,46009,0.628147,0.495577,default_timer,1549 Donations
1,27 Sep 2015,11:41:24,18900.4667403,https://www.ammado.com/community/159441,200,OK,48980,0.668825,0.490739,default_timer,1717 Donations
1,27 Sep 2015,11:56:24,19800.3971754,https://www.ammado.com/community/169636,200,OK,46009,0.607352,0.483740,default_timer,1552 Donations
1,27 Sep 2015,12:11:24,20700.5197436,https://www.ammado.com/community/159441,200,OK,48980,0.740117,0.561056,default_timer,1720 Donations
1,27 Sep 2015,12:26:24,21600.4104973,https://www.ammado.com/community/169636,200,OK,46009,0.640978,0.496894,default_timer,1558 Donations
1,27 Sep 2015,12:41:24,22500.4423678,https://www.ammado.com/community/159441,200,OK,48980,0.684004,0.510098,default_timer,1724 Donations
1,27 Sep 2015,12:56:24,23400.3493478,https://www.ammado.com/community/169636,200,OK,46008,0.601098,0.470404,default_timer,1565 Donations
1,27 Sep 2015,13:11:24,24300.3781425,https://www.ammado.com/community/159441,200,OK,48980,0.638489,0.512942,default_timer,1729 Donations
1,27 Sep 2015,13:26:24,25200.3577229,https://www.ammado.com/community/169636,200,OK,46009,0.627751,0.506547,default_timer,1570 Donations
1,27 Sep 2015,13:41:24,26100.4275049,https://www.ammado.com/community/159441,200,OK,48980,0.706656,0.526847,default_timer,1732 Donations
1,27 Sep 2015,13:56:24,27000.3242348,https://www.ammado.com/community/169636,200,OK,46009,0.612386,0.491783,default_timer,1571 Donations
1,27 Sep 2015,14:11:24,27900.3941415,https://www.ammado.com/community/159441,200,OK,48980,0.691541,0.510471,default_timer,1739 Donations
1,27 Sep 2015,14:26:24,28800.3259326,https://www.ammado.com/community/169636,200,OK,46009,0.632407,0.499589,default_timer,1581 Donations
1,27 Sep 2015,14:41:24,29700.370654,https://www.ammado.com/community/159441,200,OK,48980,0.689198,0.525679,default_timer,1745 Donations
1,27 Sep 2015,14:56:24,30600.2689827,https://www.ammado.com/community/169636,200,OK,46009,0.598705,0.474301,default_timer,1584 Donations
1,27 Sep 2015,15:11:24,31500.3184907,https://www.ammado.com/community/159441,200,OK,48980,0.657374,0.521355,default_timer,1752 Donations
1,27 Sep 2015,15:26:24,32400.2722874,https://www.ammado.com/community/169636,200,OK,46009,0.623225,0.501077,default_timer,1593 Donations
1,27 Sep 2015,15:41:24,33300.5947424,https://www.ammado.com/community/159441,200,OK,48980,0.955798,0.698683,default_timer,1760 Donations
1,27 Sep 2015,15:56:24,34200.4167578,https://www.ammado.com/community/169636,200,OK,46008,0.788997,0.600574,default_timer,1598 Donations
1,27 Sep 2015,16:11:24,35100.6968898,https://www.ammado.com/community/159441,200,OK,48980,1.078302,0.745865,default_timer,1766 Donations
1,27 Sep 2015,16:26:24,36000.2656263,https://www.ammado.com/community/169636,200,OK,46009,0.656154,0.521603,default_timer,1607 Donations
1,27 Sep 2015,16:41:24,36900.2717261,https://www.ammado.com/community/159441,200,OK,48980,0.672312,0.502417,default_timer,1775 Donations
1,27 Sep 2015,16:56:24,37800.229602,https://www.ammado.com/community/169636,200,OK,46009,0.639345,0.507074,default_timer,1613 Donations
1,27 Sep 2015,17:11:24,38700.2032677,https://www.ammado.com/community/159441,200,OK,48980,0.622114,0.492727,default_timer,1781 Donations
1,27 Sep 2015,17:26:24,39600.1051868,https://www.ammado.com/community/169636,200,OK,46009,0.534127,0.408318,default_timer,1616 Donations
1,27 Sep 2015,17:41:24,40500.5116125,https://www.ammado.com/community/159441,200,OK,48980,0.950637,0.819061,default_timer,1788 Donations
1,27 Sep 2015,17:56:24,41400.181896,https://www.ammado.com/community/169636,200,OK,46009,0.630507,0.497028,default_timer,1624 Donations
1,27 Sep 2015,18:11:24,42300.2453432,https://www.ammado.com/community/159441,200,OK,48980,0.703794,0.565552,default_timer,1798 Donations
1,27 Sep 2015,18:26:24,43200.1973171,https://www.ammado.com/community/169636,200,OK,46009,0.664827,0.530173,default_timer,1629 Donations
1,27 Sep 2015,18:41:24,44100.1964735,https://www.ammado.com/community/159441,200,OK,48980,0.673105,0.520247,default_timer,1803 Donations
1,27 Sep 2015,18:56:24,45000.0699359,https://www.ammado.com/community/169636,200,OK,46009,0.557278,0.419795,default_timer,1636 Donations
1,27 Sep 2015,19:11:24,45900.1863983,https://www.ammado.com/community/159441,200,OK,48980,0.683221,0.512704,default_timer,1811 Donations
1,27 Sep 2015,19:26:24,46800.1095948,https://www.ammado.com/community/169636,200,OK,46009,0.616399,0.489572,default_timer,1640 Donations
1,27 Sep 2015,19:41:24,47700.1227423,https://www.ammado.com/community/159441,200,OK,48980,0.638882,0.514189,default_timer,1815 Donations
1,27 Sep 2015,19:56:24,48600.0507936,https://www.ammado.com/community/169636,200,OK,46009,0.576047,0.463296,default_timer,1657 Donations
1,27 Sep 2015,20:11:24,49500.3893632,https://www.ammado.com/community/159441,200,OK,48980,0.919543,0.678014,default_timer,1827 Donations
1,27 Sep 2015,20:26:24,50400.0224474,https://www.ammado.com/community/169636,200,OK,46009,0.562730,0.448521,default_timer,1661 Donations
1,27 Sep 2015,20:41:24,51300.0746597,https://www.ammado.com/community/159441,200,OK,48980,0.625425,0.479116,default_timer,1833 Donations
1,27 Sep 2015,20:56:24,52200.0305852,https://www.ammado.com/community/169636,200,OK,46009,0.587670,0.480817,default_timer,1666 Donations
1,27 Sep 2015,21:11:24,53100.3903153,https://www.ammado.com/community/159441,200,OK,48980,0.952747,0.828641,default_timer,1842 Donations
1,27 Sep 2015,21:26:24,54000.0387009,https://www.ammado.com/community/169636,200,OK,46009,0.615401,0.468070,default_timer,1669 Donations
1,27 Sep 2015,21:41:24,54900.0332765,https://www.ammado.com/community/159441,200,OK,48980,0.620310,0.491961,default_timer,1847 Donations
1,27 Sep 2015,21:56:24,55799.9792453,https://www.ammado.com/community/169636,200,OK,46009,0.580677,0.457638,default_timer,1673 Donations
1,27 Sep 2015,22:11:24,56699.9757495,https://www.ammado.com/community/159441,200,OK,48980,0.586389,0.519472,default_timer,1850 Donations
1,27 Sep 2015,22:26:24,57599.924912,https://www.ammado.com/community/169636,200,OK,46009,0.544944,0.485839,default_timer,1678 Donations
1,27 Sep 2015,22:41:24,58499.9181968,https://www.ammado.com/community/159441,200,OK,48980,0.547591,0.481668,default_timer,1858 Donations
1,27 Sep 2015,22:56:24,59399.8670171,https://www.ammado.com/community/169636,200,OK,46009,0.504745,0.444617,default_timer,1686 Donations
1,27 Sep 2015,23:11:24,60299.9042066,https://www.ammado.com/community/159441,200,OK,48980,0.548290,0.484246,default_timer,1866 Donations
1,27 Sep 2015,23:26:24,61199.8581119,https://www.ammado.com/community/169636,200,OK,46009,0.504298,0.447259,default_timer,1694 Donations
1,27 Sep 2015,23:41:24,62099.9317303,https://www.ammado.com/community/159441,200,OK,48980,0.581556,0.513086,default_timer,1874 Donations
1,27 Sep 2015,23:56:24,62999.8475879,https://www.ammado.com/community/169636,200,OK,46009,0.509737,0.451048,default_timer,1699 Donations
1,28 Sep 2015,00:11:24,63899.8907794,https://www.ammado.com/community/159441,200,OK,48980,0.565288,0.510332,default_timer,1885 Donations
1,28 Sep 2015,00:26:24,64799.8286138,https://www.ammado.com/community/169636,200,OK,46009,0.506312,0.451521,default_timer,1712 Donations
1,28 Sep 2015,00:41:24,65699.8670906,https://www.ammado.com/community/159441,200,OK,48980,0.554135,0.495054,default_timer,1899 Donations
1,28 Sep 2015,00:56:24,66599.8492561,https://www.ammado.com/community/169636,200,OK,46009,0.552184,0.487388,default_timer,1722 Donations
1,28 Sep 2015,03:00:14,74029.608219,https://www.ammado.com/community/159441,200,OK,48980,0.530004,0.473416,default_timer,1939 Donations
1,28 Sep 2015,05:32:26,83161.4647413,https://www.ammado.com/community/169636,0,[Errno 11004] getaddrinfo failed,0,0.244045,0.244030,default_timer,noMatch
1,28 Sep 2015,05:47:29,84064.1184926,https://www.ammado.com/community/159441,200,OK,48980,0.613274,0.446138,default_timer,1980 Donations
1,28 Sep 2015,06:02:29,84964.104774,https://www.ammado.com/community/169636,200,OK,46009,0.611601,0.490859,default_timer,1787 Donations
1,28 Sep 2015,06:17:29,85864.0803829,https://www.ammado.com/community/159441,200,OK,48980,0.600505,0.480689,default_timer,1986 Donations
